SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.4299, 42, 0.0079, 0.9807, 0.3187, 0.7732, -3.5505, -0.7177, 54.6269, 39.8507, -10.6667, -109.2971, 2.3181, 82.5539, 0.4239, 0.6206, 0.5292, -0.3940, -0.0326, 0.0377, -0.0115, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.4399, 43, 0.0078, 0.9807, 0.3248, -1.1040, -2.1465, -0.4405, 56.7164, 38.2090, -10.6667, -109.2532, 2.2626, 82.5513, 0.4244, 0.6202, 0.5292, -0.3939, -0.0316, 0.0373, -0.0047, 1005.4100, 0.0000, 0.0000, 0.0000
2, 0.4399, 44, -0.9231, 0.3609, -0.0934, 15.7245, -3.7461, 20.6809, -34.9254, 44.1791, 15.3333, -72.1179, -65.4354, 84.2319, -0.7179, -0.0743, -0.6562, 0.2201, -0.0136, -0.0347, 0.0343, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.4500, 45, -0.9112, 0.3669, -0.0990, 17.5908, -5.6012, 19.6686, -34.9254, 44.3284, 14.8333, -72.1974, -65.2747, 84.5084, -0.7173, -0.0742, -0.6562, 0.2223, -0.0029, -0.0314, 0.0289, 1003.5700, 0.0000, 0.0000, 0.0000
1, 0.4500, 44, 0.0157, 0.9748, 0.3248, -3.1000, -3.2262, -0.3958, 59.1045, 37.7612, -10.8333, -109.2564, 2.2348, 82.5676, 0.4244, 0.6201, 0.5294, -0.3938, -0.0233, 0.0315, -0.0047, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.4600, 45, 0.0196, 0.9768, 0.3290, -2.8440, -5.9058, -1.9643, 57.0149, 39.4030, -10.8333, -109.2746, 2.2152, 82.6144, 0.4243, 0.6199, 0.5298, -0.3938, -0.0191, 0.0335, -0.0009, 1005.4100, 0.0000, 0.0000, 0.0000
2, 0.4600, 46, -0.9092, 0.3570, -0.0891, 19.4426, -7.0296, 19.1544, -33.7313, 43.8806, 15.0000, -72.2870, -65.1244, 84.8133, -0.7166, -0.0739, -0.6562, 0.2246, -0.0019, -0.0437, 0.0389, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.4700, 47, -0.9170, 0.3512, -0.1013, 21.7737, -8.1747, 19.0862, -32.6866, 43.5821, 14.8333, -72.3592, -64.9807, 85.1217, -0.7159, -0.0735, -0.6561, 0.2269, -0.0108, -0.0519, 0.0268, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.4800, 48, -0.9150, 0.3531, -0.0973, 23.2737, -8.9591, 18.1538, -34.9254, 43.7313, 14.8333, -72.4449, -64.8464, 85.4572, -0.7152, -0.0729, -0.6562, 0.2293, -0.0099, -0.0521, 0.0309, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.4900, 49, -0.9230, 0.3531, -0.0975, 24.6907, -10.2462, 18.3226, -34.3284, 45.6716, 14.3333, -72.5265, -64.7184, 85.8064, -0.7144, -0.0722, -0.6563, 0.2318, -0.0187, -0.0543, 0.0308, 1003.5700, 0.0000, 0.0000, 0.0000
1, 0.4700, 46, 0.0215, 0.9689, 0.3289, -1.5127, -8.0938, -2.3229, 57.7612, 38.2090, -10.6667, -109.2847, 2.2073, 82.6807, 0.4240, 0.6196, 0.5302, -0.3940, -0.0170, 0.0258, -0.0011, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.4800, 47, 0.0294, 0.9728, 0.3371, -2.6042, -9.1634, -2.6224, 58.9552, 38.5075, -10.1667, -109.3014, 2.2015, 82.7681, 0.4237, 0.6192, 0.5308, -0.3942, -0.0091, 0.0297, 0.0068, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.4900, 48, 0.0195, 0.9650, 0.3369, -3.4118, -8.2332, -3.8185, 55.2239, 40.1493, -11.0000, -109.3294, 2.1896, 82.8611, 0.4232, 0.6188, 0.5314, -0.3943, -0.0187, 0.0220, 0.0062, 1005.4100, 0.0000, 0.0000, 0.0000
2, 0.5000, 50, -0.9328, 0.3433, -0.1038, 26.3981, -11.1030, 17.6067, -34.0299, 44.6269, 14.6667, -72.5911, -64.6001, 86.1476, -0.7137, -0.0714, -0.6563, 0.2342, -0.0294, -0.0660, 0.0245, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.5100, 51, -0.9387, 0.3433, -0.1119, 26.8939, -11.0315, 17.2804, -33.4328, 44.9254, 14.5000, -72.6522, -64.4861, 86.4950, -0.7129, -0.0705, -0.6564, 0.2367, -0.0362, -0.0678, 0.0165, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.5198, 52, -0.9387, 0.3531, -0.1177, 27.2083, -11.5268, 15.7463, -32.9851, 44.1791, 14.5000, -72.7143, -64.3839, 86.8455, -0.7121, -0.0695, -0.6565, 0.2391, -0.0370, -0.0597, 0.0107, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.5298, 53, -0.9366, 0.3414, -0.1198, 27.7634, -11.0282, 15.7120, -36.5672, 46.2687, 14.1667, -72.7590, -64.2876, 87.1822, -0.7113, -0.0684, -0.6565, 0.2415, -0.0357, -0.0730, 0.0087, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.5398, 54, -0.9406, 0.3394, -0.1180, 27.7009, -10.5977, 14.9519, -34.0299, 44.7761, 14.0000, -72.7820, -64.1984, 87.4962, -0.7106, -0.0673, -0.6565, 0.2438, -0.0403, -0.0763, 0.0108, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.5498, 55, -0.9346, 0.3395, -0.1278, 26.8090, -9.3057, 12.8512, -36.4179, 45.8209, 14.0000, -72.7796, -64.1203, 87.7676, -0.7100, -0.0662, -0.6565, 0.2459, -0.0349, -0.0774, 0.0015, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.5598, 56, -0.9366, 0.3355, -0.1180, 26.3111, -8.5910, 12.7076, -31.6418, 44.6269, 13.8333, -72.7554, -64.0540, 88.0122, -0.7095, -0.0650, -0.6564, 0.2480, -0.0374, -0.0824, 0.0118, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.5698, 57, -0.9405, 0.3296, -0.1221, 24.7352, -7.7239, 9.9395, -32.9851, 46.5672, 13.5000, -72.7147, -64.0060, 88.2133, -0.7090, -0.0639, -0.6564, 0.2497, -0.0416, -0.0889, 0.0081, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.5798, 58, -0.9206, 0.3219, -0.1356, 22.4083, -6.4351, 9.6624, -34.1791, 46.2687, 13.5000, -72.6631, -63.9669, 88.3753, -0.7087, -0.0629, -0.6562, 0.2513, -0.0220, -0.0971, -0.0048, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.5898, 59, -0.9147, 0.3219, -0.1235, 19.5362, -4.5706, 8.0498, -34.1791, 46.8657, 13.5000, -72.5954, -63.9407, 88.4794, -0.7085, -0.0621, -0.6561, 0.2524, -0.0163, -0.0973, 0.0079, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.5999, 60, -0.9106, 0.3160, -0.1255, 17.1008, -3.3476, 6.0215, -33.8806, 47.3134, 12.8333, -72.5065, -63.9343, 88.5242, -0.7084, -0.0613, -0.6559, 0.2533, -0.0123, -0.1031, 0.0066, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.6099, 61, -0.9066, 0.3200, -0.1412, 13.3140, -2.4833, 5.3233, -33.2836, 45.6716, 13.1667, -72.3916, -63.9438, 88.4814, -0.7086, -0.0608, -0.6556, 0.2536, -0.0083, -0.0987, -0.0084, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.6199, 62, -0.9185, 0.3180, -0.1336, 11.6271, -0.3359, 3.9073, -33.5821, 46.4179, 13.0000, -72.2747, -63.9832, 88.3866, -0.7089, -0.0604, -0.6554, 0.2535, -0.0199, -0.0998, -0.0001, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.6299, 63, -0.9304, 0.3101, -0.1281, 8.7028, 0.6737, 1.9230, -33.8806, 46.1194, 12.8333, -72.1103, -64.0671, 88.1909, -0.7094, -0.0599, -0.6552, 0.2527, -0.0311, -0.1061, 0.0062, 1003.5700, 0.0000, 0.0000, 0.0000
1, 0.5000, 49, 0.0255, 0.9651, 0.3249, -4.1713, -7.0994, -4.0972, 56.2687, 37.7612, -10.6667, -109.3648, 2.1762, 82.9451, 0.4228, 0.6185, 0.5321, -0.3944, -0.0125, 0.0223, -0.0065, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.5100, 50, 0.0137, 0.9610, 0.3388, -3.2845, -7.4543, -3.5294, 56.5672, 37.4627, -10.6667, -109.3982, 2.1535, 83.0305, 0.4225, 0.6182, 0.5327, -0.3944, -0.0239, 0.0185, 0.0070, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.5200, 51, 0.0038, 0.9571, 0.3407, -4.2343, -9.1619, -3.8330, 55.2239, 40.2985, -10.8333, -109.4358, 2.1307, 83.1355, 0.4220, 0.6178, 0.5335, -0.3945, -0.0333, 0.0147, 0.0082, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.5300, 52, 0.0097, 0.9590, 0.3428, -4.3548, -10.8629, -4.1999, 55.9701, 38.9552, -10.6667, -109.4760, 2.1115, 83.2567, 0.4215, 0.6173, 0.5344, -0.3947, -0.0271, 0.0169, 0.0096, 1005.4100, 0.0000, 0.0000, 0.0000
2, 0.6399, 64, -0.9384, 0.3159, -0.1262, 1.4850, 2.1882, 0.3969, -31.1940, 45.5224, 13.1667, -71.9011, -64.2964, 87.7427, -0.7106, -0.0598, -0.6550, 0.2498, -0.0373, -0.0963, 0.0085, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.6499, 65, -0.9304, 0.3159, -0.1240, -2.1714, 4.1233, -0.5493, -36.1194, 46.1194, 13.0000, -71.6848, -64.5216, 87.2655, -0.7118, -0.0598, -0.6549, 0.2468, -0.0277, -0.0925, 0.0111, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.6599, 66, -0.9145, 0.3081, -0.1158, -6.0604, 7.0562, -0.9928, -31.9403, 44.3284, 13.0000, -71.5564, -64.6182, 86.9762, -0.7125, -0.0601, -0.6547, 0.2452, -0.0111, -0.0985, 0.0198, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.6699, 67, -0.9066, 0.3121, -0.1215, -10.6845, 8.6377, -2.4771, -33.1343, 45.5224, 12.8333, -71.4516, -64.6753, 86.7039, -0.7132, -0.0606, -0.6544, 0.2438, -0.0027, -0.0935, 0.0146, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.6799, 68, -0.9128, 0.3277, -0.1115, -14.8255, 9.5021, -2.9810, -32.9851, 45.3731, 13.1667, -71.3710, -64.7159, 86.4381, -0.7138, -0.0614, -0.6542, 0.2423, -0.0086, -0.0770, 0.0249, 1003.5700, 0.0000, 0.0000, 0.0000
1, 0.5400, 53, 0.0156, 0.9592, 0.3308, -4.2239, -12.5033, -3.4378, 55.9701, 40.4478, -10.8333, -109.5126, 2.1042, 83.3794, 0.4209, 0.6168, 0.5352, -0.3949, -0.0211, 0.0172, -0.0030, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.5500, 54, 0.0254, 0.9591, 0.3430, -3.3060, -14.2667, -3.9372, 55.9701, 39.8507, -11.0000, -109.5450, 2.1089, 83.5250, 0.4202, 0.6163, 0.5361, -0.3953, -0.0114, 0.0173, 0.0087, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.5601, 55, 0.0293, 0.9551, 0.3451, -2.9021, -14.6249, -3.3736, 57.4627, 38.8060, -10.6667, -109.5722, 2.1194, 83.6775, 0.4195, 0.6157, 0.5369, -0.3958, -0.0077, 0.0136, 0.0103, 1005.4100, 0.0000, 0.0000, 0.0000
2, 0.6899, 69, -0.9126, 0.3160, -0.1196, -18.1276, 10.7937, -3.6484, -33.7313, 46.7164, 12.8333, -71.3044, -64.7536, 86.1563, -0.7144, -0.0624, -0.6540, 0.2407, -0.0081, -0.0881, 0.0171, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.7000, 70, -0.9088, 0.3238, -0.1095, -21.2199, 11.5842, -3.9001, -32.2388, 45.6716, 13.0000, -71.2448, -64.7831, 85.8544, -0.7151, -0.0635, -0.6538, 0.2390, -0.0041, -0.0797, 0.0275, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.7100, 71, -0.9028, 0.3238, -0.1173, -23.8294, 12.9447, -4.1177, -35.9701, 46.1194, 13.0000, -71.1909, -64.8087, 85.5338, -0.7158, -0.0649, -0.6536, 0.2372, 0.0021, -0.0791, 0.0200, 1003.5700, 0.0000, 0.0000, 0.0000
1, 0.5701, 56, 0.0332, 0.9492, 0.3511, -0.9473, -15.1695, -4.2767, 57.4627, 37.9104, -10.6667, -109.5886, 2.1336, 83.8442, 0.4187, 0.6150, 0.5378, -0.3964, -0.0040, 0.0078, 0.0161, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.5801, 57, 0.0254, 0.9434, 0.3429, 0.0822, -17.8709, -3.3045, 55.2239, 40.1493, -10.6667, -109.5913, 2.1519, 84.0221, 0.4180, 0.6143, 0.5387, -0.3972, -0.0122, 0.0020, 0.0078, 1005.4100, 0.0000, 0.0000, 0.0000
2, 0.7200, 72, -0.9088, 0.3277, -0.1134, -26.9065, 12.4506, -4.2601, -32.8358, 44.4776, 13.1667, -71.1654, -64.8332, 85.2160, -0.7165, -0.0664, -0.6534, 0.2352, -0.0037, -0.0748, 0.0239, 1003.5700, 0.0000, 0.0000, 0.0000
2, 0.7300, 73, -0.9247, 0.3257, -0.1039, -28.9871, 12.4580, -5.6045, -33.8806, 45.3731, 13.5000, -71.1609, -64.8659, 84.9021, -0.7171, -0.0679, -0.6533, 0.2331, -0.0193, -0.0763, 0.0333, 1003.6400, 0.0000, 0.0000, 0.0000
2, 0.7400, 74, -0.9367, 0.3314, -0.0902, -32.6375, 12.6064, -5.5464, -35.8209, 47.3134, 13.3333, -71.1913, -64.8950, 84.5976, -0.7177, -0.0697, -0.6533, 0.2308, -0.0311, -0.0702, 0.0466, 1003.6400, 0.0000, 0.0000, 0.0000
1, 0.5901, 58, 0.0176, 0.9415, 0.3367, 1.8809, -19.2089, -3.1594, 57.3134, 39.1045, -11.0000, -109.5767, 2.1760, 84.2132, 0.4173, 0.6134, 0.5396, -0.3981, -0.0204, 0.0000, 0.0018, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.5999, 59, 0.0136, 0.9356, 0.3467, 2.9184, -19.9125, -3.0860, 57.9104, 39.2537, -10.8333, -109.5491, 2.2068, 84.4157, 0.4166, 0.6124, 0.5405, -0.3991, -0.0249, -0.0061, 0.0123, 1005.4100, 0.0000, 0.0000, 0.0000
2, 0.7500, 75, -0.9287, 0.3256, -0.0941, -36.1533, 13.2542, -5.5403, -33.1343, 45.0746, 13.3333, -71.2438, -64.9268, 84.2879, -0.7183, -0.0716, -0.6533, 0.2284, -0.0229, -0.0757, 0.0422, 1003.6400, 0.0000, 0.0000, 0.0000
2, 0.7600, 76, -0.9090, 0.3295, -0.0756, -37.9790, 13.6858, -5.7470, -35.0746, 46.4179, 13.6667, -71.3250, -64.9592, 83.9823, -0.7189, -0.0737, -0.6533, 0.2258, -0.0029, -0.0715, 0.0599, 1003.6400, 0.0000, 0.0000, 0.0000
1, 0.6099, 60, 0.0038, 0.9298, 0.3364, 4.0015, -19.9865, -2.0918, 57.3134, 37.7612, -11.1667, -109.5062, 2.2448, 84.6183, 0.4159, 0.6114, 0.5413, -0.4002, -0.0353, -0.0121, 0.0027, 1005.4100, 0.0000, 0.0000, 0.0000
2, 0.7698, 77, -0.8932, 0.3373, -0.0692, -40.8946, 12.6230, -6.6639, -32.9851, 44.7761, 14.0000, -71.4356, -64.9922, 83.6882, -0.7194, -0.0758, -0.6534, 0.2232, 0.0130, -0.0634, 0.0654, 1003.6400, 0.0000, 0.0000, 0.0000
2, 0.7798, 78, -0.8794, 0.3453, -0.0786, -41.4972, 11.9138, -7.7535, -33.5821, 45.8209, 14.1667, -71.5668, -65.0374, 83.4046, -0.7198, -0.0780, -0.6536, 0.2204, 0.0272, -0.0551, 0.0548, 1003.6400, 0.0000, 0.0000, 0.0000
1, 0.6199, 61, -0.0059, 0.9377, 0.3242, 5.2284, -20.2703, -1.3094, 54.1791, 40.0000, -11.1667, -109.4496, 2.2817, 84.8140, 0.4154, 0.6104, 0.5420, -0.4014, -0.0457, -0.0045, -0.0085, 1005.4100, 0.0000, 0.0000, 0.0000
2, 0.7898, 79, -0.8894, 0.3590, -0.0767, -41.2304, 10.1352, -9.5996, -34.7761, 44.6269, 14.3333, -71.7299, -65.1012, 83.1571, -0.7202, -0.0800, -0.6539, 0.2175, 0.0176, -0.0408, 0.0553, 1003.6400, 0.0000, 0.0000, 0.0000
2, 0.7998, 80, -0.8895, 0.3688, -0.0745, -39.4206, 8.9976, -11.9233, -35.3731, 44.6269, 14.6667, -71.8873, -65.1836, 82.9167, -0.7205, -0.0819, -0.6543, 0.2146, 0.0181, -0.0302, 0.0559, 1003.6400, 0.0000, 0.0000, 0.0000
2, 0.8098, 81, -0.8995, 0.3746, -0.0668, -37.1321, 8.6438, -14.1381, -33.5821, 44.0299, 14.8333, -72.0261, -65.2887, 82.6835, -0.7209, -0.0835, -0.6546, 0.2118, 0.0089, -0.0231, 0.0622, 1003.6400, 0.0000, 0.0000, 0.0000
2, 0.8198, 82, -0.9075, 0.3844, -0.0688, -32.8155, 8.0713, -15.8533, -33.1343, 44.3284, 14.8333, -72.1325, -65.4158, 82.4558, -0.7212, -0.0847, -0.6550, 0.2090, 0.0018, -0.0116, 0.0588, 1003.6400, 0.0000, 0.0000, 0.0000
1, 0.6299, 62, 0.0020, 0.9475, 0.3203, 6.1142, -21.4802, -0.4670, 56.4179, 37.9104, -11.0000, -109.3814, 2.3304, 85.0113, 0.4148, 0.6094, 0.5426, -0.4027, -0.0387, 0.0049, -0.0112, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.6399, 63, 0.0255, 0.9476, 0.3125, 7.0113, -24.1085, 0.2231, 56.1194, 40.4478, -11.6667, -109.2993, 2.3983, 85.2241, 0.4142, 0.6083, 0.5432, -0.4042, -0.0163, 0.0046, -0.0177, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.6499, 64, 0.0373, 0.9652, 0.3129, 7.4768, -23.9715, 1.0026, 54.3284, 40.1493, -12.0000, -109.2106, 2.4822, 85.4414, 0.4134, 0.6073, 0.5437, -0.4058, -0.0060, 0.0218, -0.0159, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.6599, 65, 0.0432, 0.9673, 0.3028, 8.2582, -23.6701, -0.1148, 54.1791, 41.3433, -12.3333, -109.1139, 2.5594, 85.6541, 0.4128, 0.6062, 0.5442, -0.4075, -0.0014, 0.0234, -0.0243, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.6699, 66, 0.0471, 0.9730, 0.3212, 9.1674, -23.9425, -0.6021, 58.2090, 38.5075, -11.8333, -109.0080, 2.6338, 85.8739, 0.4122, 0.6050, 0.5447, -0.4091, 0.0011, 0.0285, -0.0042, 1005.4100, 0.0000, 0.0000, 0.0000
2, 0.8298, 83, -0.9213, 0.3725, -0.0654, -29.2084, 8.2136, -17.6512, -33.5821, 44.3284, 15.3333, -72.1862, -65.5618, 82.2114, -0.7216, -0.0856, -0.6553, 0.2063, -0.0109, -0.0213, 0.0612, 1003.6400, 0.0000, 0.0000, 0.0000
2, 0.8398, 84, -0.9353, 0.3863, -0.0755, -27.3510, 8.7169, -19.9335, -32.5373, 44.7761, 15.1667, -72.1901, -65.7251, 81.9431, -0.7221, -0.0861, -0.6555, 0.2037, -0.0237, -0.0051, 0.0503, 1003.6400, 0.0000, 0.0000, 0.0000
1, 0.6799, 67, 0.0432, 0.9769, 0.3191, 11.0941, -25.1421, -0.0324, 56.4179, 38.9552, -12.1667, -108.8860, 2.7097, 86.1056, 0.4117, 0.6037, 0.5452, -0.4109, -0.0041, 0.0318, -0.0042, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.6899, 68, 0.0531, 0.9830, 0.2950, 12.2788, -24.5584, -0.7216, 56.8657, 39.7015, -12.1667, -108.7488, 2.7804, 86.3369, 0.4112, 0.6023, 0.5456, -0.4128, 0.0046, 0.0372, -0.0260, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.7000, 69, 0.0472, 0.9790, 0.2989, 11.5091, -24.2842, -0.3035, 53.8806, 41.0448, -12.8333, -108.6093, 2.8565, 86.5626, 0.4108, 0.6010, 0.5460, -0.4146, -0.0027, 0.0325, -0.0198, 1005.4100, 0.0000, 0.0000, 0.0000
2, 0.8499, 85, -0.9549, 0.3666, -0.0763, -25.3021, 8.4300, -20.5515, -35.0746, 43.8806, 15.5000, -72.1526, -65.9016, 81.6495, -0.7226, -0.0865, -0.6557, 0.2010, -0.0420, -0.0220, 0.0489, 1003.6400, 0.0000, 0.0000, 0.0000
2, 0.8599, 86, -0.9667, 0.3587, -0.0707, -25.1567, 9.9324, -21.9750, -34.9254, 43.7313, 15.5000, -72.0827, -66.0918, 81.3235, -0.7232, -0.0868, -0.6558, 0.1983, -0.0525, -0.0269, 0.0540, 1003.6400, 0.0000, 0.0000, 0.0000
2, 0.8699, 87, -0.9626, 0.3509, -0.0787, -26.9251, 10.5763, -21.6158, -32.5373, 43.5821, 15.8333, -71.9879, -66.2817, 80.9560, -0.7239, -0.0872, -0.6559, 0.1954, -0.0471, -0.0316, 0.0457, 1003.6400, 0.0000, 0.0000, 0.0000
2, 0.8799, 88, -0.9646, 0.3510, -0.0867, -29.8219, 11.7215, -21.2923, -34.1791, 43.1343, 16.0000, -71.8945, -66.4626, 80.5574, -0.7246, -0.0878, -0.6559, 0.1924, -0.0478, -0.0286, 0.0374, 1003.6400, 0.0000, 0.0000, 0.0000
1, 0.7100, 70, 0.0511, 0.9713, 0.2969, 11.4381, -25.4962, 0.1084, 57.1642, 37.6119, -12.6667, -108.4808, 2.9342, 86.7918, 0.4102, 0.5997, 0.5465, -0.4165, -0.0001, 0.0241, -0.0197, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.7200, 71, 0.0432, 0.9536, 0.3047, 20.8276, -27.8488, 0.5205, 54.4776, 40.1493, -13.1667, -108.2992, 3.0163, 87.0431, 0.4098, 0.5982, 0.5468, -0.4186, -0.0094, 0.0055, -0.0088, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.7300, 72, 0.0845, 0.9929, 0.2874, 26.6321, -30.1538, 0.7620, 55.6716, 38.5075, -13.1667, -108.0223, 3.1204, 87.3150, 0.4098, 0.5962, 0.5468, -0.4215, 0.0300, 0.0434, -0.0215, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.7400, 73, 0.1021, 1.0203, 0.2879, 16.3516, -26.7364, -0.2122, 54.1791, 39.5522, -13.8333, -107.7885, 3.2126, 87.5718, 0.4096, 0.5945, 0.5469, -0.4239, 0.0461, 0.0696, -0.0171, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.7500, 74, 0.1197, 1.0182, 0.3084, 7.6457, -23.8125, -0.4731, 57.7612, 39.5522, -13.8333, -107.6692, 3.2983, 87.7996, 0.4089, 0.5933, 0.5473, -0.4258, 0.0622, 0.0669, 0.0054, 1005.4100, 0.0000, 0.0000, 0.0000
2, 0.8899, 89, -0.9645, 0.3470, -0.0887, -34.0385, 11.3694, -20.5722, -33.8806, 43.7313, 15.5000, -71.8312, -66.6355, 80.1518, -0.7253, -0.0887, -0.6560, 0.1892, -0.0465, -0.0298, 0.0349, 1003.6400, 0.0000, 0.0000, 0.0000
2, 0.8999, 90, -0.9744, 0.3470, -0.0949, -37.0743, 11.4425, -19.5127, -36.1194, 44.4776, 16.3333, -71.7967, -66.8005, 79.7317, -0.7260, -0.0899, -0.6560, 0.1857, -0.0553, -0.0272, 0.0281, 1003.6400, 0.0000, 0.0000, 0.0000
1, 0.7600, 75, 0.0962, 1.0006, 0.3038, 8.6536, -19.9738, -0.2220, 56.5672, 38.6567, -14.0000, -107.5776, 3.3689, 87.9966, 0.4083, 0.5922, 0.5477, -0.4272, 0.0374, 0.0489, 0.0024, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.7700, 76, 0.0963, 1.0008, 0.2836, 8.6133, -18.2852, 1.1994, 54.4776, 40.0000, -14.5000, -107.4648, 3.4412, 88.1664, 0.4079, 0.5913, 0.5479, -0.4288, 0.0362, 0.0486, -0.0160, 1005.4100, 0.0000, 0.0000, 0.0000
2, 0.9099, 91, -0.9903, 0.3430, -0.0835, -41.7313, 12.0889, -18.4383, -35.5224, 42.2388, 16.0000, -71.8080, -66.9543, 79.3171, -0.7266, -0.0914, -0.6562, 0.1822, -0.0701, -0.0289, 0.0387, 1003.6400, 0.0000, 0.0000, 0.0000
1, 0.7800, 77, 0.1041, 0.9910, 0.2856, 5.1369, -14.7623, 1.4804, 57.1642, 40.2985, -14.1667, -107.3831, 3.5241, 88.3118, 0.4074, 0.5906, 0.5480, -0.4301, 0.0426, 0.0385, -0.0126, 1005.4100, 0.0000, 0.0000, 0.0000
2, 0.9199, 92, -0.9942, 0.3412, -0.1055, -46.2417, 11.7350, -16.9629, -36.1194, 44.0299, 16.5000, -71.8632, -67.0925, 78.8978, -0.7272, -0.0934, -0.6563, 0.1784, -0.0730, -0.0287, 0.0157, 1003.6400, 0.0000, 0.0000, 0.0000
2, 0.9299, 93, -0.9981, 0.3391, -0.0957, -52.1805, 12.9522, -15.2312, -35.3731, 44.3284, 16.6667, -71.9557, -67.2150, 78.4643, -0.7277, -0.0957, -0.6564, 0.1744, -0.0762, -0.0291, 0.0243, 1003.6400, 0.0000, 0.0000, 0.0000
1, 0.7900, 78, 0.1001, 0.9772, 0.3016, 2.3408, -11.6668, 2.3268, 53.2836, 39.5522, -14.5000, -107.3387, 3.6024, 88.4142, 0.4068, 0.5902, 0.5481, -0.4310, 0.0373, 0.0245, 0.0042, 1005.4100, 0.0000, 0.0000, 0.0000
2, 0.9399, 94, -0.9940, 0.3294, -0.1076, -56.6503, 14.0234, -13.1615, -36.8657, 43.4328, 16.6667, -72.0949, -67.3158, 78.0191, -0.7282, -0.0985, -0.6565, 0.1702, -0.0714, -0.0376, 0.0110, 1003.6400, 0.0000, 0.0000, 0.0000
2, 0.9500, 95, -0.9823, 0.3352, -0.0933, -62.9239, 14.0998, -11.4714, -36.1194, 42.5373, 17.5000, -72.2967, -67.3983, 77.5881, -0.7287, -0.1018, -0.6567, 0.1658, -0.0591, -0.0309, 0.0236, 1003.6400, 0.0000, 0.0000, 0.0000
1, 0.8000, 79, 0.0845, 0.9695, 0.2811, 1.0234, -9.2581, 1.9834, 53.8806, 39.7015, -14.3333, -107.3071, 3.6724, 88.4886, 0.4063, 0.5900, 0.5481, -0.4318, 0.0204, 0.0168, -0.0158, 1005.4100, 0.0000, 0.0000, 0.0000
1, 0.8101, 80, 0.0884, 0.9636, 0.2872, -0.6889, -6.8771, 3.9595, 57.6119, 39.1045, -14.8333, -107.2959, 3.7417, 88.5360, 0.4059, 0.5899, 0.5480, -0.4324, 0.0231, 0.0109, -0.0095, 1005.4100, 0.0000, 0.0000, 0.0000
2, 0.9600, 96, -0.9842, 0.3333, -0.0894, -68.4961, 15.3192, -10.6315, -35.6716, 42.8358, 17.5000, -72.5478, -67.4680, 77.1458, -0.7290, -0.1055, -0.6568, 0.1612, -0.0606, -0.0323, 0.0255, 1003.6400, 0.0000, 0.0000, 0.0000
